x1,x2,y
-1.8806262159038627,1.1584129183966603,89.39171827621666
-1.2773226424039046,2.4751796054088135,95.01255115490267
2.3531799569770753,-2.605752213906782,85.99105848185638
-0.7672005014568635,0.6218668926633253,83.68405693802886
2.538203552965679,-0.7116807408411461,84.90120055478228
-2.422919398795763,-1.8764072818542776,87.15730894118967
-2.227804197139231,4.946318359555889,122.88145089361294
-0.13672917849950572,-2.7668997182711763,82.22415408367942
0.6420438831865214,-1.9712553855501773,80.29484837564982
4.875551924803448,-0.0727620105190745,102.02497372091185
3.776640126483281,1.6861073141214273,99.97957123369882
1.770529402269391,2.9534346003222858,98.67753100819951
0.637750480796706,1.8170753714137806,88.47212159736708
-1.9352585303953256,4.152643837097747,112.45779399173101
4.870818177923464,-3.0387999313242364,104.34801563313599
-2.1649628104566156,-2.247865642433094,86.51600124372501
-0.1748330543809864,0.3410532002727784,81.90643423876662
-2.821301396791272,-3.945734127731905,96.70825296658177
-2.0600981000497427,4.32319669415255,114.8598613891366
-1.6254220171254352,-3.624967014769538,89.09956635841111
-1.3247397914139594,4.916769156788645,118.85687409578874
4.650587768056193,2.4630208302096026,111.92364009568402
-1.8319784938835078,-4.367754608131279,94.13653086403869
2.7650455523330617,1.378406388291074,92.21864914644912
-2.3151653576967535,-1.0242674944998598,86.09201094334476
-1.709158973903373,1.1834432334078757,88.80602140679133
-3.6766607898516024,-3.366304447105275,99.80257200075917
-1.934224164313982,-3.922120034168818,91.9100695866687
-3.17598875572339,3.600659837500368,113.87001643680418
1.8795134357116625,-0.6174538860004422,82.41709083261127
1.756087668115999,-1.1983869146786401,81.74160328458213
-4.091771751873261,-3.8876048008443815,105.81259856748981
3.48767325219921,1.8905041931689492,99.23046780349895
-1.4059782879326748,0.37764266543418135,84.58605970202161
-3.3799797995088947,3.389696710676077,113.34772141190828
3.633062449538224,-0.18424951971071035,91.85202866446909
-2.2061095312361436,0.28220429601706254,87.59696944675952
-0.9307789352527216,-3.2532404766154324,85.27592176796551
2.2753703617583065,1.8068238848405276,92.35385739906039
-4.527399447310016,0.7755380360729678,106.06423704171732
2.099603838694901,-4.20989275987998,92.21205981904978
4.808453417926398,-4.900598634045991,114.2500062765491
1.4597215449944994,4.369195033871222,111.47328073014133
3.2750807870681378,-4.054902818905171,97.01318110482731
3.1427633199550957,-1.4244363625355683,87.90351721323715
-3.07202439164042,-4.370874929452728,100.86473488738365
1.7240575083963803,-3.934268138516808,89.35892791648875
-0.8967936954397064,-0.026657091935756938,82.07878865724263
3.371319646257616,1.228365940269871,94.89418134671818
1.6288103772865057,1.2378823544851594,87.10790813728275
-3.051850148129557,4.568327529894425,123.17779783508774
0.21742118127240495,4.626325382472862,112.92579085021646
2.370469498092657,-4.987283436694059,98.63712746193954
-0.3977763652228319,4.882325779889335,116.37428979231053
-3.256042501136161,-2.882320486098999,94.7693966457268
-3.4682881056834294,0.8669484447997498,97.4220544580881
0.21574966617341573,-0.0987897080135971,80.60075850518582
-4.5735952024487485,4.451344287521437,134.22537299987962
-1.9166713185327664,4.899243435040143,120.86226788902911
-0.27050671990756037,3.991602955824101,106.25990291863876
